# lambda	flux
 1502.6360224 4.0578387361e-19
 1505.26232232 4.07588216918e-19
 1507.88862224 4.09392560227e-19
 1510.51492216 4.11196903535e-19
 1513.14122208 4.13001246844e-19
 1515.767522 4.14805590152e-19
 1518.39382192 4.16609933461e-19
 1521.02012184 4.18414276769e-19
 1523.64642176 4.20218620078e-19
 1526.27272168 4.22022963387e-19
 1528.8990216 4.23827306695e-19
 1531.52532152 4.25631650004e-19
 1534.15162144 4.27435993312e-19
 1536.77792136 4.29240336621e-19
 1539.40422128 4.31044679929e-19
 1542.0305212 4.32849023238e-19
 1544.65682112 4.34653366546e-19
 1547.28312104 4.36457709855e-19
 1549.90942096 4.38262053163e-19
 1552.53572088 4.40066396472e-19
 1555.1620208 4.4187073978e-19
 1557.78832072 4.43675083089e-19
 1560.41462064 4.45479426397e-19
 1563.04092056 4.47283769706e-19
 1565.66722048 4.49088113015e-19
 1568.2935204 4.50892456323e-19
 1570.91982032 4.52696799632e-19
 1573.54612024 4.5450114294e-19
 1576.17242016 4.56305486249e-19
 1578.79872008 4.58109829557e-19
 1581.42502 4.59914172866e-19
 1584.05131992 4.61718516174e-19
 1586.67761984 4.63522859483e-19
 1589.30391976 4.65327202791e-19
 1591.93021968 4.671315461e-19
 1594.5565196 4.68935889408e-19
 1597.18281952 4.70740232717e-19
 1599.80911944 4.72544576026e-19
 1602.43541936 4.74348919334e-19
 1605.06171928 4.76153262643e-19
 1607.6880192 4.77957605951e-19
 1610.31431912 4.7976194926e-19
 1612.94061904 4.81566292568e-19
 1615.56691896 4.83370635877e-19
 1618.19321888 4.85174979185e-19
 1620.8195188 4.86979322494e-19
 1623.44581872 4.88783665802e-19
 1626.07211864 4.90588009111e-19
 1628.69841856 4.92392352419e-19
 1631.32471848 4.94196695728e-19
 1633.9510184 4.96001039037e-19
 1636.57731832 4.97805382345e-19
 1639.20361824 4.99609725654e-19
 1641.82991816 5.01414068962e-19
 1644.45621808 5.03218412271e-19
 1647.082518 5.05022755579e-19
 1649.70881792 5.06827098888e-19
 1652.33511784 5.08631442196e-19
 1654.96141776 5.10435785505e-19
 1657.58771768 5.12240128813e-19
 1660.2140176 5.14044472122e-19
 1662.84031752 5.1584881543e-19
 1665.46661744 5.17653158739e-19
 1668.09291736 5.19457502048e-19
 1670.71921728 5.21261845356e-19
 1673.3455172 5.23066188665e-19
 1675.97181712 5.24870531973e-19
 1678.59811704 5.26674875282e-19
 1681.22441696 5.2847921859e-19
 1683.85071688 5.30283561899e-19
 1686.4770168 5.32087905207e-19
 1689.10331672 5.33892248516e-19
 1691.72961664 5.35696591824e-19
